,Plot_Number,Rice_Cultivar,Experiment_Name,Nitrogen_Rate,Replicate,Yield,Heading_100,Date,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
102,31937,IAC600,Tiara,200,3,3.667943741,74,06-09-2022,-3.4295397,0.7634708,1.319067,-1.6550459,-2.0252025,3.3114822,-2.525981,-2.5321262,1.9906397,2.8330219,1.6699071,-2.8581362,2.492387,140,214,-54
103,31770,RT7521FP,Hybrid_RT7521FP,130,2,13.87516154,86,06-17-2022,-3.2880616,0.9835226,3.2052813,-2.059757,-2.2511969,1.9326141,-2.8416996,-3.3035173,1.8990927,3.0310273,2.6010573,-3.154721,2.8736722,140,226,-58
104,31771,RT7521FP,Hybrid_RT7521FP,130,2,13.35494335,85,06-17-2022,-3.1656091,0.9365843,3.1197443,-1.9929166,-2.1803145,1.888325,-2.8235273,-3.2208738,1.8604083,2.971849,2.5294306,-3.0781858,2.8127785,140,225,-57
105,31772,RT7521FP,Hybrid_RT7521FP,130,2,13.70175548,86,06-17-2022,-3.5756848,1.1412848,2.8296132,-2.180437,-2.4466503,2.5404413,-3.0182066,-3.44081,2.1108072,3.0359375,2.4657562,-3.31542,2.990146,140,226,-58
106,31773,RT7521FP,Hybrid_RT7521FP,130,2,14.22216485,86,06-17-2022,-3.243962,0.93876845,2.812624,-1.962333,-2.1836758,2.142855,-2.7768943,-3.1315467,1.8948723,2.927322,2.381702,-3.0562685,2.7637992,140,226,-58
107,31774,RT7521FP,Hybrid_RT7521FP,130,2,14.22216485,86,06-17-2022,-3.5122423,1.0713114,3.2535527,-2.1452072,-2.3879693,2.1667426,-3.0155146,-3.441436,2.0393627,3.2237391,2.6581407,-3.3608468,3.0142186,140,226,-58
108,31775,RT7521FP,Hybrid_RT7521FP,130,2,13.87516154,86,06-17-2022,-3.3670301,1.0274869,3.37107,-2.1190388,-2.3278525,1.942527,-2.9564576,-3.4279456,1.942991,3.11256,2.689253,-3.2587383,2.9555693,140,226,-58
109,31776,RT7521FP,Hybrid_RT7521FP,130,2,13.52834941,86,06-17-2022,-3.6051073,1.0493288,2.8374126,-2.0800428,-2.383567,2.5750458,-3.036709,-3.3219705,2.0996513,3.1996636,2.4372065,-3.334688,2.9573786,140,226,-58
110,31777,RT7521FP,Hybrid_RT7521FP,130,2,14.22216485,86,06-17-2022,-3.6567645,1.1966196,3.272943,-2.2664323,-2.526279,2.3355234,-3.1454782,-3.6235082,2.1307306,3.22864,2.6924953,-3.479233,3.1151192,140,226,-58
111,31778,RT7521FP,Hybrid_RT7521FP,130,2,13.70175548,87,06-17-2022,-3.675899,1.2046667,3.0295908,-2.2627807,-2.5346777,2.524901,-3.1456363,-3.5845177,2.1677344,3.1444173,2.5735226,-3.4396584,3.0910108,140,227,-59
112,31779,RT7521FP,Hybrid_RT7521FP,130,2,13.52834941,86,06-17-2022,-3.4776404,1.0322812,3.08845,-2.0828161,-2.3358731,2.2453732,-2.9601672,-3.3453116,2.0132139,3.156878,2.5577946,-3.2923815,2.944405,140,226,-58
113,31780,RT7521FP,Hybrid_RT7521FP,130,3,14.22216485,86,06-17-2022,-3.2512016,0.9169345,2.790101,-1.9344071,-2.1718724,2.1557686,-2.7344027,-3.0985575,1.8992116,2.941645,2.3694396,-3.0468407,2.7584164,140,226,-58
114,31781,RT7521FP,Hybrid_RT7521FP,130,3,13.52834941,86,06-17-2022,-3.587271,1.153743,2.7842577,-2.176631,-2.453032,2.5748754,-3.0172687,-3.431662,2.1289098,3.034338,2.4360416,-3.3185532,2.9863937,140,226,-58
115,31782,RT7521FP,Hybrid_RT7521FP,130,3,12.48772186,84,06-17-2022,-3.6020484,1.0237073,2.7301323,-2.0457215,-2.3511136,2.624744,-2.9957855,-3.2561207,2.091357,3.1961808,2.3829923,-3.3113148,2.92477,140,224,-56
116,31783,RT7521FP,Hybrid_RT7521FP,130,3,13.87516154,85,06-17-2022,-3.5004065,1.0958741,2.7179334,-2.1222978,-2.3820455,2.5137975,-2.944418,-3.3428028,2.0610523,2.9702873,2.3974762,-3.2315836,2.9157064,140,225,-57
117,31784,RT7521FP,Hybrid_RT7521FP,130,3,13.70175548,86,06-17-2022,-3.072126,0.60669726,1.7009275,-1.4861971,-1.8280303,2.6490722,-2.3445988,-2.3745537,1.7693659,2.752592,1.756079,-2.6490374,2.3467035,140,226,-58
118,31785,RT7521FP,Hybrid_RT7521FP,130,3,14.56897697,86,06-17-2022,-3.132705,0.56750137,1.6126262,-1.4441642,-1.7804374,2.73225,-2.2807243,-2.2790256,1.7741998,2.8207564,1.7123026,-2.6660626,2.3210273,140,226,-58
119,31786,RT7521FP,Hybrid_RT7521FP,130,3,14.56897697,86,06-17-2022,-3.2114336,0.60039145,1.6695484,-1.4733025,-1.8335986,2.7936895,-2.342047,-2.3383617,1.813385,2.8945427,1.75553,-2.737088,2.3724253,140,226,-58
120,31787,RT7521FP,Hybrid_RT7521FP,130,3,13.18153729,85,06-17-2022,-3.2236905,0.66825485,1.7295318,-1.5409106,-1.8954467,2.7945952,-2.4231472,-2.4370449,1.8301202,2.874531,1.8139124,-2.7711115,2.4124131,140,225,-57
121,31788,RT7521FP,Hybrid_RT7521FP,130,3,13.35494335,86,06-17-2022,-3.8815808,1.1496265,2.3232305,-2.1315649,-2.5433307,3.2400174,-3.1341653,-3.3613968,2.3040268,3.185582,2.2061265,-3.429959,3.0121317,140,226,-58
122,31789,RT7521FP,Hybrid_RT7521FP,130,3,12.48772186,86,06-17-2022,-3.913355,1.1402842,2.2877853,-2.1322548,-2.5500252,3.2921247,-3.1288009,-3.3510113,2.331114,3.2031898,2.1908844,-3.4379132,3.0259418,140,226,-58
123,31790,NIL 43,Inbred_Jeff + NIL,130,1,10.05946344,88,06-17-2022,-2.4950268,0.6153975,2.2061486,-1.5760357,-1.6875334,1.663731,-2.1478915,-2.475792,1.5317411,2.2972696,1.9609805,-2.3588219,2.2491953,140,228,-60
124,31793,NIL 43,Inbred_Jeff + NIL,130,1,9.886057375,88,06-17-2022,-2.579442,0.61369157,2.2989435,-1.6108309,-1.7412164,1.6911633,-2.2303047,-2.5592613,1.5498447,2.3382661,2.0036836,-2.3988757,2.296483,140,228,-60
125,31795,NIL 43,Inbred_Jeff + NIL,130,1,8.845429819,88,06-17-2022,-2.8616931,0.75959414,2.8858414,-1.821599,-1.9503198,1.6479793,-2.5153484,-2.931755,1.6637338,2.6765263,2.3693678,-2.7473204,2.5682204,140,228,-60
126,31797,NIL 43,Inbred_Jeff + NIL,130,1,9.539245252,88,06-17-2022,-2.7384346,0.7177207,2.6605985,-1.7483237,-1.8813208,1.634652,-2.3991835,-2.7931514,1.6245544,2.5411325,2.2458632,-2.613982,2.468964,140,228,-60
127,31799,NIL 43,Inbred_Jeff + NIL,130,1,8.672023758,88,06-17-2022,-3.0417042,0.89287573,3.2020445,-1.9744705,-2.112742,1.652279,-2.7121503,-3.1861541,1.7742246,2.854356,2.5525577,-2.9734104,2.7492032,140,228,-60
128,31800,Jefferson,Inbred_Jeff + NIL,130,2,5.896953213,78,06-17-2022,-3.2989953,1.0289097,3.497131,-2.1349463,-2.3034766,1.7735817,-2.9442692,-3.4534051,1.9057901,3.089089,2.7484026,-3.2417283,2.954271,140,218,-50
129,31801,Jefferson,Inbred_Jeff + NIL,130,2,6.590768646,78,06-17-2022,-3.1203895,0.9352135,3.3271663,-2.0297437,-2.175404,1.6723442,-2.7938628,-3.2814884,1.8094759,2.9316754,2.6316245,-3.0582726,2.8183768,140,218,-50
130,31803,Jefferson,Inbred_Jeff + NIL,130,2,5.898865077,78,06-17-2022,-3.4298875,1.1130373,3.503145,-2.217439,-2.4107552,1.9267827,-3.0528197,-3.5741458,1.9944092,3.1287932,2.7630608,-3.344789,3.0370724,140,218,-50
131,31804,Jefferson,Inbred_Jeff + NIL,130,2,6.417171398,78,06-17-2022,-3.4978569,1.1319883,3.4798222,-2.2321846,-2.4419866,2.0169182,-3.0870807,-3.5948014,2.0332527,3.1789498,2.764652,-3.3918564,3.0702431,140,218,-50
132,31806,Jefferson,Inbred_Jeff + NIL,130,2,6.590768646,78,06-17-2022,-3.535355,1.142147,3.5403352,-2.2503672,-2.4643912,2.0281668,-3.1246977,-3.62938,2.0488393,3.228364,2.7979355,-3.435053,3.0987427,140,218,-50
133,31810,NIL 43,Inbred_Jeff + NIL,130,3,9.886057375,90,06-17-2022,-3.5179083,1.1532581,3.3690903,-2.2418435,-2.460718,2.119118,-3.096451,-3.5974014,2.0552473,3.1370876,2.7099254,-3.3867004,3.0636609,140,230,-62
134,31811,Jefferson,Inbred_Jeff + NIL,130,3,5.900776941,79,06-17-2022,-3.5209556,1.1451004,3.4287806,-2.236374,-2.4569955,2.0755,-3.090754,-3.5951035,2.047453,3.1747763,2.7419336,-3.4029994,3.0703573,140,219,-51
135,31812,NIL 43,Inbred_Jeff + NIL,130,3,9.192241943,89,06-17-2022,-3.5201147,1.137989,3.4476614,-2.233295,-2.4529963,2.0653892,-3.0933287,-3.5958834,2.0475569,3.183987,2.7453156,-3.4012506,3.0715501,140,229,-61
136,31813,Jefferson,Inbred_Jeff + NIL,130,3,6.590768646,79,06-17-2022,-3.5440779,1.1387053,3.5086682,-2.2460673,-2.4610243,2.054001,-3.109284,-3.6166177,2.0475273,3.2314978,2.7883027,-3.433565,3.0952303,140,219,-51
137,31814,Jefferson,Inbred_Jeff + NIL,130,3,6.419083262,78,06-17-2022,-3.4015357,1.0386436,3.3105376,-2.1263196,-2.3288367,2.005726,-2.9527276,-3.4226394,1.9596652,3.1179636,2.6656985,-3.271045,2.9622068,140,218,-50
138,31815,Jefferson,Inbred_Jeff + NIL,130,3,5.549949903,78,06-17-2022,-3.3429534,0.98472446,3.1400218,-2.0533938,-2.264762,2.047522,-2.871113,-3.3047945,1.9250972,3.0473206,2.5660233,-3.18053,2.883464,140,218,-50
139,31816,NIL 43,Inbred_Jeff + NIL,130,3,9.539245252,89,06-17-2022,-3.138162,0.86386573,2.6594887,-1.886576,-2.100786,2.1101499,-2.6342647,-3.0074673,1.8372062,2.814573,2.304142,-2.9225037,2.6713238,140,229,-61
140,31817,Jefferson,Inbred_Jeff + NIL,130,3,6.937580769,79,06-17-2022,-3.1783955,0.8901212,2.7907894,-1.9257873,-2.1376567,2.0935578,-2.7168925,-3.085424,1.8546035,2.8648348,2.3617675,-2.9799676,2.7204278,140,219,-51
141,31818,NIL 43,Inbred_Jeff + NIL,130,3,10.18124917,89,06-17-2022,-3.591823,1.1105826,3.258441,-2.1809676,-2.440562,2.2608712,-3.0771554,-3.50367,2.086032,3.2608197,2.6595109,-3.423059,3.056637,140,229,-61
142,31819,NIL 43,Inbred_Jeff + NIL,130,3,9.018835881,89,06-17-2022,-3.5747132,1.1212891,3.2691555,-2.2020037,-2.449367,2.2287495,-3.0581377,-3.526357,2.075827,3.2036977,2.670084,-3.3971198,3.052945,140,229,-61
143,31823,EMBRAPA 1200,Mini_Core,130,1,5.203088607,90,06-17-2022,-3.5096393,1.0793991,3.3867977,-2.1658878,-2.394706,2.081081,-3.0349495,-3.4919715,2.0186985,3.2261212,2.7164083,-3.3718505,3.0280764,139,229,-61
144,31825,M-202,Mini_Core,130,1,7.284553476,82,06-17-2022,-3.1232548,0.90485495,3.1482732,-1.9715358,-2.1465914,1.7890508,-2.7538059,-3.1854732,1.8112489,2.9107606,2.532897,-3.0145717,2.7683105,139,221,-53
145,31829,RT7521FP,Mini_Core,130,1,18.47163849,86,06-17-2022,-2.7601795,0.70302397,2.58991,-1.7215941,-1.8734198,1.7234893,-2.3964808,-2.7572234,1.633104,2.5534601,2.1968985,-2.612386,2.4554536,139,225,-57
146,31831,Jefferson,Mini_Core,130,1,6.503932455,79,06-17-2022,-3.105813,0.91253835,3.3207002,-2.0103498,-2.1588268,1.6682498,-2.7949235,-3.262499,1.7932861,2.917468,2.6223238,-3.0324178,2.8026624,139,218,-50
147,31832,EMBRAPA 1200,Mini_Core,130,2,7.024155281,91,06-17-2022,-3.5775476,1.1597762,3.5073545,-2.2651963,-2.485827,2.0934112,-3.1248603,-3.6404219,2.0691116,3.2392952,2.7905166,-3.4569557,3.1114945,139,230,-62
148,31833,RT7521FP,Mini_Core,130,2,18.47163849,86,06-17-2022,-2.5534441,0.60601395,2.1809397,-1.5674976,-1.7352989,1.7576573,-2.1927798,-2.4822247,1.5600699,2.3324938,1.9534745,-2.3748567,2.2662473,139,225,-57
149,31835,Jefferson,Mini_Core,130,2,6.764043868,80,06-17-2022,-3.4762113,1.1378479,3.6164007,-2.255858,-2.4462025,1.9210887,-3.1167789,-3.645895,2.019969,3.1922529,2.8267996,-3.4078622,3.0916955,139,219,-51
150,31843,WAB462-10-3-1,Mini_Core,130,2,3.382021934,82,06-17-2022,-2.9807942,0.8327568,3.016465,-1.884415,-2.044304,1.6966453,-2.6126328,-3.0426922,1.730721,2.7900002,2.4524858,-2.8736777,2.6571987,139,221,-53
151,31844,WAB462-10-3-1,Mini_Core,130,3,3.121910521,82,06-17-2022,-3.0538263,0.8659433,3.0325768,-1.9324012,-2.0924375,1.7755435,-2.67349,-3.1026762,1.7827373,2.8449457,2.4746168,-2.9455156,2.7169147,139,221,-53
152,31847,EMBRAPA 1200,Mini_Core,130,3,5.46320002,91,06-17-2022,-3.815446,1.2290652,3.055551,-2.2984786,-2.6034815,2.6631517,-3.2064743,-3.643796,2.22453,3.2654517,2.6141815,-3.540405,3.1535532,139,230,-62
153,31854,M-202,Mini_Core,130,3,8.064887715,81,06-17-2022,-3.5528178,1.1280793,3.4548433,-2.2132218,-2.448499,2.087734,-3.0741072,-3.563705,2.049128,3.24557,2.7588284,-3.4230146,3.071359,139,220,-52
154,31856,Jefferson,Mini_Core,130,4,9.10562015,80,06-17-2022,-3.5376275,1.1501627,3.5459907,-2.2628186,-2.4720855,2.0334756,-3.1349978,-3.648795,2.0537982,3.225153,2.8021336,-3.4406087,3.1078835,139,219,-51
155,31860,RT7521FP,Mini_Core,130,4,18.21066673,84,06-17-2022,-3.0456703,0.4990738,1.7110972,-1.3597032,-1.7033508,2.5629709,-2.2057438,-2.1779547,1.7098775,2.8438094,1.7226763,-2.611109,2.2697885,139,223,-55
156,31861,WAB462-10-3-1,Mini_Core,130,4,4.162356173,81,06-17-2022,-2.76954,0.58509874,2.1135218,-1.5306088,-1.7448354,2.0141773,-2.2446268,-2.4569154,1.6082296,2.5265887,1.9190812,-2.4876037,2.2944,139,220,-52
157,31864,M-202,Mini_Core,130,4,7.544664889,81,06-17-2022,-3.7589173,1.20922,3.0343995,-2.2585328,-2.5708373,2.6076536,-3.167073,-3.5856328,2.210859,3.2342193,2.5702345,-3.499683,3.1178858,139,220,-52
158,31868,Santee Gold,Santee_Gold,75,1,9.096648744,93,06-17-2022,-2.9967592,0.4714657,1.7311577,-1.328521,-1.6599966,2.4690905,-2.133002,-2.1300483,1.6502753,2.830179,1.7480935,-2.5645845,2.2260828,140,233,-65
159,31870,RoyJ,Santee_Gold,75,1,13.73674259,94,06-17-2022,-2.6499794,0.66894823,2.5623775,-1.6879393,-1.8182138,1.6093106,-2.32936,-2.708768,1.5711493,2.4333336,2.1614616,-2.505078,2.385266,140,234,-66
160,31871,Charleston Gold,Santee_Gold,75,1,6.171496878,88,06-17-2022,-3.0009503,0.864121,3.2175288,-1.9546244,-2.087366,1.5910227,-2.6668117,-3.1620145,1.7351906,2.825542,2.569043,-2.92871,2.7251413,140,228,-60
161,31873,Charleston Gold,Santee_Gold,75,2,5.397191973,88,06-17-2022,-3.173528,0.9782088,3.3955328,-2.0800378,-2.222136,1.6789755,-2.8355582,-3.350775,1.8468497,2.9778867,2.6801975,-3.126128,2.873611,140,228,-60
162,31874,Carolina Gold,Santee_Gold,75,2,3.851449957,91,06-17-2022,-3.6368537,1.0845941,3.071677,-2.1207674,-2.395234,2.4197464,-3.0232189,-3.3766773,2.0816529,3.318054,2.594458,-3.4269655,3.0188828,140,231,-63
163,31875,RoyJ,Santee_Gold,75,2,12.84485805,94,06-17-2022,-3.432922,1.1149799,3.6069114,-2.2315857,-2.410939,1.8681741,-3.0714831,-3.6058583,1.987914,3.1681569,2.822233,-3.3699436,3.060387,140,234,-66
164,31878,Carolina Gold,Santee_Gold,75,3,3.676514404,91,06-17-2022,-2.9170492,0.3960919,1.5051334,-1.2286354,-1.5495994,2.5205638,-2.0116153,-1.9332436,1.6154252,2.7703185,1.5988067,-2.465948,2.1277137,140,231,-63
165,31879,Santee Gold,Santee_Gold,75,3,10.2609739,94,06-17-2022,-2.9400907,0.40446472,1.5280641,-1.2316438,-1.5663981,2.525504,-2.0268877,-1.9525845,1.6117412,2.798396,1.6287513,-2.4806328,2.1340826,140,234,-66
166,31881,RoyJ,Santee_Gold,150,1,14.05220014,98,06-17-2022,-2.6733096,0.6786725,2.5646386,-1.7202824,-1.8304713,1.6420355,-2.3571537,-2.7322576,1.6096838,2.4727097,2.1739864,-2.5524685,2.4282503,140,238,-70
167,31882,Santee Gold,Santee_Gold,150,1,9.297394461,96,06-17-2022,-2.8946543,0.4250298,1.5726569,-1.2582949,-1.5732412,2.449309,-2.0209355,-1.9863847,1.6105123,2.7514513,1.6527878,-2.470233,2.145808,140,236,-68
168,31884,Charleston Gold,Santee_Gold,150,2,6.544310351,91,06-17-2022,-3.346789,1.0731072,3.5597382,-2.1913483,-2.3532696,1.7831824,-2.9902213,-3.5334673,1.9319035,3.0977173,2.7934046,-3.2869062,3.0020227,140,231,-63
169,31885,Carolina Gold,Santee_Gold,150,2,3.447090728,92,06-17-2022,-3.6772115,1.1158054,3.1113799,-2.160666,-2.44632,2.4534018,-3.073727,-3.4514515,2.1089869,3.3082476,2.6149678,-3.4555676,3.0559227,140,232,-64
170,31886,RoyJ,Santee_Gold,150,2,14.41641023,98,06-17-2022,-3.4361763,1.1091168,3.5768783,-2.2188885,-2.4083269,1.8862503,-3.059668,-3.5874186,1.9913274,3.1719034,2.8025749,-3.3662589,3.0525057,140,238,-70
171,31887,Santee Gold,Santee_Gold,150,2,9.360485971,96,06-17-2022,-3.6601756,1.1083851,3.192017,-2.1629019,-2.4419153,2.3760493,-3.078068,-3.4609838,2.100274,3.3251867,2.6445248,-3.4598074,3.0630872,140,236,-68
172,31888,Charleston Gold,Santee_Gold,150,3,6.81388317,91,06-17-2022,-3.137834,0.9339415,3.2815533,-2.037043,-2.176927,1.7235364,-2.7906997,-3.273006,1.8210533,2.9315777,2.6164222,-3.0664036,2.8254838,140,231,-63
173,31890,Carolina Gold,Santee_Gold,150,3,2.733009538,93,06-17-2022,-2.936763,0.40801328,1.5067176,-1.238869,-1.576756,2.5411212,-2.024938,-1.9522294,1.6346897,2.7805288,1.6128601,-2.4764454,2.1442966,140,233,-65
174,31893,Charleston Gold,Santee_Gold,200,1,4.906798866,91,06-17-2022,-2.608813,0.64015365,2.4214818,-1.6621333,-1.7610122,1.6493757,-2.2593246,-2.6223416,1.5496489,2.3948677,2.1059325,-2.4609563,2.3460348,140,231,-63
175,31894,Carolina Gold,Santee_Gold,200,1,4.109551592,92,06-17-2022,-3.1482594,0.79925954,2.7049716,-1.8204609,-2.0266395,2.0773523,-2.6036747,-2.907967,1.7846932,2.9132776,2.3176172,-2.927986,2.6405792,140,232,-64
176,31895,RoyJ,Santee_Gold,200,1,12.78463433,99,06-17-2022,-3.1930664,0.97736263,3.4942799,-2.0906975,-2.236521,1.6455204,-2.865532,-3.3928263,1.8418543,2.9989686,2.7268405,-3.1428277,2.8924477,140,239,-71
177,31896,Santee Gold,Santee_Gold,200,2,8.850018293,96,06-17-2022,-3.6705518,1.1451896,3.2111042,-2.194144,-2.4687736,2.374269,-3.1030734,-3.5057845,2.119712,3.3212764,2.6579533,-3.4855208,3.081846,140,236,-68
178,31899,Charleston Gold,Santee_Gold,200,2,4.780615844,92,06-17-2022,-3.4307792,1.0829647,3.5044968,-2.1882825,-2.3781726,1.9131188,-3.0097358,-3.5272124,1.9719106,3.170385,2.7756832,-3.3414114,3.0229862,140,232,-64
179,31900,Carolina Gold,Santee_Gold,200,3,11.66332612,94,06-17-2022,-3.6136642,1.0776008,3.0320914,-2.1077657,-2.379457,2.41967,-2.9994152,-3.3549128,2.0706549,3.2777042,2.5641487,-3.3979027,2.9958045,140,234,-66
180,31901,RoyJ,Santee_Gold,200,3,5.663896996,100,06-17-2022,-2.9888935,0.8473294,3.09257,-1.925328,-2.0617378,1.6697471,-2.659943,-3.106267,1.7417192,2.796506,2.4845128,-2.903086,2.6887517,140,240,-72
181,31903,Santee Gold,Santee_Gold,200,3,8.987672498,98,06-17-2022,-2.95576,0.4198805,1.5727688,-1.2505795,-1.5712664,2.522457,-2.0749075,-1.9825758,1.6444471,2.8525543,1.6426138,-2.536713,2.171403,140,238,-70
182,31905,IAC600,Tiara,75,1,2.414705731,73,06-17-2022,-2.9711196,0.7878478,2.8313127,-1.8436105,-1.9914954,1.7955021,-2.5488336,-2.9472463,1.7116219,2.757863,2.369354,-2.819599,2.606942,140,213,-45
183,31906,Scarlett,Tiara,75,1,10.02303626,87,06-17-2022,-2.5611043,0.60898024,2.2651205,-1.5885789,-1.7285595,1.71202,-2.1960797,-2.5241802,1.5373069,2.3118486,1.9893231,-2.3738587,2.2754235,140,227,-59
184,31908,Tiara,Tiara,75,2,5.698361386,80,06-17-2022,-3.3876622,1.0408444,3.3751411,-2.1305776,-2.3244689,1.9397907,-2.9500024,-3.4252813,1.9470946,3.14396,2.7032325,-3.2849786,2.9658055,140,220,-52
185,31909,Sierra,Tiara,75,2,6.650478135,91,06-17-2022,-3.7862675,1.2321017,3.1700737,-2.3034437,-2.5901313,2.544011,-3.1831152,-3.6537364,2.1927977,3.2817733,2.6748023,-3.5436983,3.1562288,140,231,-63
186,31910,IAC600,Tiara,75,2,3.725300171,73,06-17-2022,-3.7654536,1.2233742,3.1497693,-2.2917297,-2.5791585,2.5368164,-3.1756475,-3.6381164,2.1912994,3.2568429,2.6492593,-3.5238864,3.1432123,140,213,-45
187,31911,Scarlett,Tiara,75,2,9.807949643,87,06-17-2022,-3.5693233,1.1343662,3.4106119,-2.2202177,-2.4557514,2.1476128,-3.1020029,-3.5728385,2.063021,3.2451887,2.7356663,-3.4353557,3.079316,140,227,-59
188,31913,Tiara,Tiara,75,3,5.787263854,79,06-17-2022,-3.6274807,1.0675454,3.0200708,-2.0979354,-2.38967,2.452293,-3.0219462,-3.3621929,2.0788262,3.275673,2.5399535,-3.3923802,2.991744,140,219,-51
189,31915,Sierra,Tiara,75,3,6.796737033,90,06-17-2022,-4.0128784,1.1451308,2.145752,-2.169829,-2.5879972,3.4565806,-3.0928411,-3.35771,2.3477798,3.2094123,2.1725209,-3.4625337,3.0497286,140,230,-62
190,31916,Scarlett,Tiara,150,1,10.5076981,90,06-17-2022,-2.764092,0.69795805,2.6591606,-1.7458302,-1.8846979,1.6968764,-2.425675,-2.7987509,1.6248021,2.5610042,2.2498877,-2.6246307,2.4798875,140,230,-62
191,31917,IAC600,Tiara,150,1,2.701487884,74,06-17-2022,-3.0693111,0.8546052,2.977653,-1.9162886,-2.0735812,1.8248732,-2.660971,-3.0667841,1.7711797,2.8616498,2.4574385,-2.9434943,2.7013462,140,214,-46
192,31918,Tiara,Tiara,150,1,6.403845483,80,06-17-2022,-2.6368763,0.6208755,2.210385,-1.5940813,-1.7289112,1.8259916,-2.2359982,-2.506389,1.5573574,2.4116127,1.9977069,-2.4402552,2.2951438,140,220,-52
193,31919,Sierra,Tiara,150,1,6.727909317,91,06-17-2022,-3.4904225,1.1061893,3.4555895,-2.1995976,-2.4098423,2.010964,-3.0455687,-3.5334322,2.0128257,3.2077017,2.753669,-3.38297,3.0450578,140,231,-63
194,31920,IAC600,Tiara,150,2,3.504477913,74,06-17-2022,-3.5484388,1.1446595,3.5451262,-2.2550702,-2.4672925,2.0318968,-3.116133,-3.6266727,2.0484624,3.2470663,2.808028,-3.4467735,3.1052601,140,214,-46
195,31922,Tiara,Tiara,150,2,6.025293041,81,06-17-2022,-3.6515977,1.1411767,3.3043401,-2.2117774,-2.475485,2.3035204,-3.1137428,-3.544453,2.102621,3.299781,2.6932824,-3.474285,3.0929248,140,221,-53
196,31926,Scarlett,Tiara,150,3,10.41305999,90,06-17-2022,-3.3215127,0.8736987,2.522581,-1.8346598,-2.134338,2.3989558,-2.7005885,-2.9356284,1.9317514,3.0253325,2.216287,-3.0580215,2.7059512,140,230,-62
197,31927,Sierra,Tiara,150,3,3.283655655,93,06-17-2022,-4.0293922,1.1543834,2.0932174,-2.1906974,-2.6017659,3.5073888,-3.0866392,-3.35628,2.3543086,3.2150767,2.163448,-3.481705,3.0659132,140,233,-65
198,31928,IAC600,Tiara,200,1,2.480665626,74,06-17-2022,-3.283886,1.0001012,3.3814468,-2.0946023,-2.2678711,1.8188639,-2.894114,-3.3773963,1.8928994,3.066123,2.6832907,-3.2024632,2.9133432,140,214,-46
199,31929,Sierra,Tiara,200,1,6.573046954,92,06-17-2022,-3.438376,1.0741848,3.4260588,-2.1715229,-2.3688946,1.9673024,-2.9980693,-3.491235,1.9776766,3.1680017,2.7334304,-3.3333874,3.0076385,140,232,-64
200,31930,Scarlett,Tiara,200,1,11.12714755,90,06-17-2022,-2.5391107,0.5882606,2.205136,-1.5615902,-1.7247583,1.7425218,-2.2288735,-2.4977195,1.5457743,2.3062222,1.9491144,-2.3573952,2.265472,140,230,-62
201,31931,Tiara,Tiara,200,1,6.033896506,82,06-17-2022,-2.9234302,0.7784143,2.8409612,-1.830362,-1.982719,1.7443548,-2.5423994,-2.9364877,1.7019576,2.7272763,2.3617086,-2.794263,2.5955222,140,222,-54
202,31932,Scarlett,Tiara,200,2,10.48475552,91,06-17-2022,-3.0852385,0.9255614,3.3341024,-2.0164888,-2.154766,1.6187137,-2.7665167,-3.2567031,1.7906071,2.9176471,2.6277695,-3.0389812,2.801036,140,231,-63
203,31933,Tiara,Tiara,200,2,5.695493565,82,06-17-2022,-3.3701596,1.0108076,3.281715,-2.0891354,-2.2975106,1.9772946,-2.910578,-3.3614974,1.9367921,3.1108234,2.6459496,-3.2406182,2.931265,140,222,-54
